"Item","Participant","Condition","Trial1","PresentationTime","CueColor","ScreenWidth","ScreenHeight","Attractiveness","Beauty","Symmetry","Trial2","Reality"
"125_03.jpg","S166","AI-Generated",21,1618,"Red",1317,824,-38,-21,15,21,-37
"009_03.jpg","S166","AI-Generated",22,2442,"Red",1317,824,26,54,32,22,-50
"120_03.jpg","S166","AI-Generated",23,1867,"Red",1317,824,-12,-40,-27,23,-24
"042_03.jpg","S166","Photograph",24,3080,"Blue",1317,824,20,60,33,24,34
"143_03.jpg","S166","AI-Generated",25,1728,"Red",1317,824,-24,-56,-21,25,-25
"070_03.jpg","S166","Photograph",26,2998,"Blue",1317,824,-19,-35,-36,26,-29
"083_03.jpg","S166","AI-Generated",27,3557,"Red",1317,824,13,54,31,27,-45
"097_03.jpg","S166","Photograph",28,1669,"Blue",1317,824,9,24,34,28,33
"032_03.jpg","S166","Photograph",29,3237,"Blue",1317,824,15,58,40,29,29
"004_03.jpg","S166","Photograph",30,1941,"Blue",1317,824,17,27,-52,30,-29
"172_03.jpg","S166","Photograph",31,1070,"Blue",1317,824,-36,-42,-41,31,46
"101_03.jpg","S166","Photograph",32,2031,"Blue",1317,824,-20,29,33,32,51
"108_03.jpg","S166","AI-Generated",33,3069,"Red",1317,824,-10,-19,-19,33,-44
"038_03.jpg","S166","AI-Generated",34,2855,"Red",1317,824,18,-27,-26,34,46
"020_03.jpg","S166","AI-Generated",35,1546,"Red",1317,824,-13,30,-33,35,43
"027_03.jpg","S166","AI-Generated",36,3387,"Red",1317,824,-13,37,23,36,46
"112_03.jpg","S312","AI-Generated",1,1234,"Blue",1280,720,30,30,-20,1,45
"032_03.jpg","S312","Photograph",2,3325,"Green",1280,720,30,15,70,2,-23
"033_03.jpg","S312","Photograph",3,3139,"Green",1280,720,80,60,-40,3,-65
"005_03.jpg","S312","Photograph",4,2054,"Green",1280,720,-20,-70,-30,4,54
"041_03.jpg","S312","AI-Generated",5,2720,"Blue",1280,720,30,20,-14,5,50
"020_03.jpg","S312","Photograph",6,2456,"Green",1280,720,-20,30,2,6,85
"027_03.jpg","S312","Photograph",7,2947,"Green",1280,720,-45,40,50,7,-5
"141_03.jpg","S312","Photograph",8,984,"Green",1280,720,-90,10,80,8,-30
"101_03.jpg","S312","Photograph",9,1619,"Green",1280,720,-5,20,65,9,-60
"010_03.jpg","S312","AI-Generated",10,1624,"Blue",1280,720,0,20,95,10,88
"070_03.jpg","S312","Photograph",11,3337,"Green",1280,720,-60,-61,60,11,-98
"068_03.jpg","S312","AI-Generated",12,3700,"Blue",1280,720,45,30,-85,12,5
"102_03.jpg","S312","Photograph",13,2608,"Green",1280,720,60,10,-21,13,40
"013_03.jpg","S312","AI-Generated",14,3274,"Blue",1280,720,-40,5,25,14,-10
"104_03.jpg","S312","AI-Generated",15,1144,"Blue",1280,720,30,55,-10,15,-2
"083_03.jpg","S312","Photograph",16,1777,"Green",1280,720,40,85,10,16,6
"143_03.jpg","S312","AI-Generated",17,1454,"Blue",1280,720,-85,-35,30,17,60
"038_03.jpg","S312","AI-Generated",18,2107,"Blue",1280,720,-60,-10,60,18,18
"125_03.jpg","S312","Photograph",19,890,"Green",1280,720,-40,-85,-20,19,-35
"120_03.jpg","S312","AI-Generated",20,1497,"Blue",1280,720,-75,-25,-15,20,-4
"124_03.jpg","S312","AI-Generated",21,3054,"Blue",1280,720,30,84,92,21,-72
"136_03.jpg","S312","Photograph",22,1660,"Green",1280,720,-10,15,90,22,67
"172_03.jpg","S312","AI-Generated",23,1037,"Blue",1280,720,-40,-5,-10,23,39
"121_03.jpg","S312","Photograph",24,1311,"Green",1280,720,15,65,80,24,-9
"108_03.jpg","S312","AI-Generated",25,3678,"Blue",1280,720,70,95,96,25,-93
"009_03.jpg","S312","Photograph",26,3039,"Green",1280,720,50,60,-20,26,-20
"100_03.jpg","S312","Photograph",27,1248,"Green",1280,720,-60,30,-25,27,4
"021_03.jpg","S312","Photograph",28,2590,"Green",1280,720,-40,-20,85,28,13
"017_03.jpg","S312","AI-Generated",29,1862,"Blue",1280,720,5,-10,10,29,68
"042_03.jpg","S312","AI-Generated",30,2012,"Blue",1280,720,50,84,65,30,-1
"025_03.jpg","S312","Photograph",31,2447,"Green",1280,720,50,50,15,31,-70
"004_03.jpg","S312","AI-Generated",32,2836,"Blue",1280,720,-10,35,-65,32,-2
"087_03.jpg","S312","AI-Generated",33,1027,"Blue",1280,720,30,36,-44,33,-34
"030_03.jpg","S312","AI-Generated",34,1598,"Blue",1280,720,65,50,-8,34,40
"097_03.jpg","S312","Photograph",35,1096,"Green",1280,720,50,66,-1,35,59
"096_03.jpg","S312","AI-Generated",36,3395,"Blue",1280,720,-50,84,37,36,35
"112_03.jpg","S005","AI-Generated",1,2813,"Blue",1536,864,26,5,-49,1,42
"017_03.jpg","S005","AI-Generated",2,1803,"Blue",1536,864,-66,-18,-22,2,57
"172_03.jpg","S005","Photograph",3,2706,"Green",1536,864,-92,-10,-34,3,-68
"104_03.jpg","S005","AI-Generated",4,1606,"Blue",1536,864,20,-4,-10,4,55
"108_03.jpg","S005","Photograph",5,1920,"Green",1536,864,26,10,12,5,-100
"124_03.jpg","S005","Photograph",6,2259,"Green",1536,864,57,29,32,6,-100
"100_03.jpg","S005","AI-Generated",7,2655,"Blue",1536,864,-43,28,22,7,-16
"087_03.jpg","S005","AI-Generated",8,3592,"Blue",1536,864,-5,21,61,8,-79
"068_03.jpg","S005","AI-Generated",9,1646,"Blue",1536,864,-14,-25,-29,9,42
"097_03.jpg","S005","Photograph",10,3421,"Green",1536,864,-40,-4,42,10,-100
"141_03.jpg","S005","AI-Generated",11,1758,"Blue",1536,864,-50,-25,78,11,-79
"020_03.jpg","S005","Photograph",12,3379,"Green",1536,864,-36,9,15,12,15
"027_03.jpg","S005","Photograph",13,3415,"Green",1536,864,7,25,18,13,-82
"042_03.jpg","S005","AI-Generated",14,3276,"Blue",1536,864,-9,50,22,14,10
"009_03.jpg","S005","AI-Generated",15,2936,"Blue",1536,864,-35,21,-7,15,-79
"096_03.jpg","S005","Photograph",16,1691,"Green",1536,864,-17,-4,7,16,25
"041_03.jpg","S005","AI-Generated",17,3063,"Blue",1536,864,-7,21,8,17,-76
"038_03.jpg","S005","AI-Generated",18,3026,"Blue",1536,864,-9,-63,71,18,12
"125_03.jpg","S005","AI-Generated",19,932,"Blue",1536,864,-100,-69,53,19,-83
"120_03.jpg","S005","AI-Generated",20,2049,"Blue",1536,864,-77,-45,16,20,-87
"070_03.jpg","S005","Photograph",21,967,"Green",1536,864,-86,-43,-14,21,-80
"136_03.jpg","S005","Photograph",22,3154,"Green",1536,864,-20,-25,49,22,21
"005_03.jpg","S005","Photograph",23,2661,"Green",1536,864,-53,-49,57,23,-42
"010_03.jpg","S005","Photograph",24,1414,"Green",1536,864,-18,-16,72,24,-87
"101_03.jpg","S005","AI-Generated",25,2309,"Blue",1536,864,8,20,-6,25,26
"030_03.jpg","S005","Photograph",26,1213,"Green",1536,864,41,5,16,26,-88
"004_03.jpg","S005","Photograph",27,3127,"Green",1536,864,-22,7,-21,27,-68
"033_03.jpg","S005","Photograph",28,2805,"Green",1536,864,13,13,-17,28,-41
"013_03.jpg","S005","AI-Generated",29,766,"Blue",1536,864,-47,-24,12,29,16
"025_03.jpg","S005","Photograph",30,789,"Green",1536,864,-30,7,-16,30,35
"083_03.jpg","S005","AI-Generated",31,1033,"Blue",1536,864,-50,-22,-15,31,-79
"032_03.jpg","S005","AI-Generated",32,3616,"Blue",1536,864,-15,24,9,32,-82
"102_03.jpg","S005","Photograph",33,2302,"Green",1536,864,-86,-22,-24,33,-85
"121_03.jpg","S005","Photograph",34,1606,"Green",1536,864,13,-11,-10,34,-79
"021_03.jpg","S005","Photograph",35,3090,"Green",1536,864,-92,-7,21,35,-54
"143_03.jpg","S005","AI-Generated",36,3169,"Blue",1536,864,-60,-29,-44,36,16
"124_03.jpg","S109","AI-Generated",1,2523,"Green",1280,800,20,0,-30,1,-55
"068_03.jpg","S109","AI-Generated",2,2829,"Green",1280,800,-45,-30,-40,2,12
"097_03.jpg","S109","Photograph",3,1647,"Blue",1280,800,0,0,11,3,-44
"120_03.jpg","S109","Photograph",4,1416,"Blue",1280,800,-5,0,-20,4,23
"004_03.jpg","S109","Photograph",5,3524,"Blue",1280,800,-15,-5,-15,5,-52
"038_03.jpg","S109","Photograph",6,1311,"Blue",1280,800,-70,-40,-16,6,-32
"087_03.jpg","S109","Photograph",7,1903,"Blue",1280,800,25,20,30,7,-80
"021_03.jpg","S109","AI-Generated",8,2080,"Green",1280,800,-70,-50,-10,8,43
"005_03.jpg","S109","AI-Generated",9,2750,"Green",1280,800,-50,-50,-25,9,-56
"112_03.jpg","S109","Photograph",10,3247,"Blue",1280,800,30,50,50,10,-29
"041_03.jpg","S109","AI-Generated",11,1557,"Green",1280,800,-40,10,20,11,-69
"083_03.jpg","S109","Photograph",12,3441,"Blue",1280,800,45,55,65,12,40
"172_03.jpg","S109","AI-Generated",13,2183,"Green",1280,800,-75,-70,-35,13,-19
"141_03.jpg","S109","Photograph",14,2805,"Blue",1280,800,-20,5,25,14,45
"108_03.jpg","S109","AI-Generated",15,1634,"Green",1280,800,15,20,60,15,33
"100_03.jpg","S109","AI-Generated",16,1652,"Green",1280,800,10,35,70,16,-75
"102_03.jpg","S109","AI-Generated",17,1683,"Green",1280,800,-50,-20,-10,17,41
"096_03.jpg","S109","AI-Generated",18,808,"Green",1280,800,10,10,45,18,-30
"032_03.jpg","S109","AI-Generated",19,882,"Green",1280,800,45,50,55,19,-56
"009_03.jpg","S109","Photograph",20,1032,"Blue",1280,800,25,70,80,20,37
"033_03.jpg","S109","Photograph",21,2645,"Blue",1280,800,-40,15,30,21,49
"020_03.jpg","S109","Photograph",22,759,"Blue",1280,800,-60,-39,-15,22,60
"121_03.jpg","S109","Photograph",23,1396,"Blue",1280,800,-50,-20,-19,23,-41
"104_03.jpg","S109","AI-Generated",24,3417,"Green",1280,800,-38,-7,-7,24,-43
"030_03.jpg","S109","Photograph",25,2853,"Blue",1280,800,50,51,70,25,-43
"025_03.jpg","S109","Photograph",26,3024,"Blue",1280,800,-10,0,15,26,38
"013_03.jpg","S109","Photograph",27,2866,"Blue",1280,800,-40,-20,-36,27,59
"125_03.jpg","S109","AI-Generated",28,758,"Green",1280,800,-39,-16,-33,28,-40
"136_03.jpg","S109","Photograph",29,3577,"Blue",1280,800,-69,-31,-35,29,-45
"010_03.jpg","S109","AI-Generated",30,2668,"Green",1280,800,-11,-31,-33,30,40
"070_03.jpg","S109","AI-Generated",31,1691,"Green",1280,800,-71,-57,-14,31,-68
"101_03.jpg","S109","AI-Generated",32,2307,"Green",1280,800,80,60,80,32,-78
"017_03.jpg","S109","Photograph",33,2173,"Blue",1280,800,-53,-33,-34,33,-7
"042_03.jpg","S109","Photograph",34,2642,"Blue",1280,800,10,20,43,34,27
"027_03.jpg","S109","AI-Generated",35,1236,"Green",1280,800,20,45,49,35,-27
"143_03.jpg","S109","AI-Generated",36,2405,"Green",1280,800,-75,-38,-23,36,54
"017_03.jpg","S052","AI-Generated",1,2609,"Green",1280,800,-62,-14,-83,1,42
"033_03.jpg","S052","AI-Generated",2,818,"Green",1280,800,-13,11,-18,2,-26
"068_03.jpg","S052","Photograph",3,3064,"Blue",1280,800,-98,-53,-64,3,-37
"083_03.jpg","S052","Photograph",4,3486,"Blue",1280,800,-18,66,32,4,-55
"070_03.jpg","S052","AI-Generated",5,1214,"Green",1280,800,-41,24,12,5,-75
"124_03.jpg","S052","Photograph",6,3303,"Blue",1280,800,34,87,61,6,-77
"042_03.jpg","S052","Photograph",7,2366,"Blue",1280,800,19,53,86,7,58
"087_03.jpg","S052","AI-Generated",8,1337,"Green",1280,800,-33,43,-38,8,65
"004_03.jpg","S052","Photograph",9,3640,"Blue",1280,800,-54,13,-78,9,-28
"100_03.jpg","S052","AI-Generated",10,1736,"Green",1280,800,14,54,63,10,42
"141_03.jpg","S052","AI-Generated",11,1870,"Green",1280,800,-43,-24,-18,11,45
"143_03.jpg","S052","AI-Generated",12,1533,"Green",1280,800,-83,-66,-67,12,18
"125_03.jpg","S052","AI-Generated",13,1431,"Green",1280,800,-100,-100,-34,13,-32
"010_03.jpg","S052","AI-Generated",14,2810,"Green",1280,800,-32,-19,-35,14,-39
"102_03.jpg","S052","Photograph",15,2473,"Blue",1280,800,-70,-56,31,15,74
"121_03.jpg","S052","Photograph",16,2906,"Blue",1280,800,22,22,-25,16,64
"030_03.jpg","S052","AI-Generated",17,3695,"Green",1280,800,47,62,27,17,80
"096_03.jpg","S052","AI-Generated",18,965,"Green",1280,800,45,36,28,18,28
"020_03.jpg","S052","AI-Generated",19,2788,"Green",1280,800,-26,19,27,19,52
"108_03.jpg","S052","Photograph",20,2060,"Blue",1280,800,36,55,44,20,-35
"112_03.jpg","S052","AI-Generated",21,1089,"Green",1280,800,-30,58,-50,21,34
"041_03.jpg","S052","AI-Generated",22,1263,"Green",1280,800,-28,-33,-36,22,26
"120_03.jpg","S052","Photograph",23,2280,"Blue",1280,800,-56,23,55,23,-48
"097_03.jpg","S052","AI-Generated",24,1873,"Green",1280,800,-35,19,-8,24,75
"101_03.jpg","S052","Photograph",25,2528,"Blue",1280,800,16,36,80,25,-7
"136_03.jpg","S052","Photograph",26,973,"Blue",1280,800,-51,-21,54,26,33
"021_03.jpg","S052","Photograph",27,1927,"Blue",1280,800,-67,-27,50,27,55
"025_03.jpg","S052","Photograph",28,1152,"Blue",1280,800,-45,26,20,28,87
"005_03.jpg","S052","Photograph",29,2994,"Blue",1280,800,-100,-100,65,29,79
"032_03.jpg","S052","Photograph",30,1647,"Blue",1280,800,9,32,24,30,0
"104_03.jpg","S052","AI-Generated",31,2296,"Green",1280,800,23,15,10,31,-13
"013_03.jpg","S052","Photograph",32,1910,"Blue",1280,800,-41,36,73,32,60
"038_03.jpg","S052","AI-Generated",33,1157,"Green",1280,800,-100,-70,36,33,8
"009_03.jpg","S052","Photograph",34,1361,"Blue",1280,800,28,44,26,34,-43
"027_03.jpg","S052","AI-Generated",35,1282,"Green",1280,800,23,39,15,35,-25
"172_03.jpg","S052","Photograph",36,1131,"Blue",1280,800,-38,-21,39,36,89
"020_03.jpg","S011","Photograph",1,2619,"Green",1280,710,15,30,-57,1,83
"017_03.jpg","S011","Photograph",2,1269,"Green",1280,710,-69,-49,-54,2,-33
"121_03.jpg","S011","AI-Generated",3,1308,"Red",1280,710,15,44,-34,3,57
"038_03.jpg","S011","AI-Generated",4,2915,"Red",1280,710,-81,-16,51,4,-97
"030_03.jpg","S011","AI-Generated",5,1202,"Red",1280,710,-45,74,31,5,-72
"005_03.jpg","S011","AI-Generated",6,3022,"Red",1280,710,-94,-70,24,6,-46
"112_03.jpg","S011","AI-Generated",7,2590,"Red",1280,710,-44,47,41,7,-32
"004_03.jpg","S011","Photograph",8,2329,"Green",1280,710,25,23,-26,8,46
"025_03.jpg","S011","Photograph",9,3349,"Green",1280,710,29,31,-33,9,-48
"104_03.jpg","S011","AI-Generated",10,870,"Red",1280,710,-91,43,49,10,36
"010_03.jpg","S011","AI-Generated",11,1984,"Red",1280,710,36,33,-35,11,27
"083_03.jpg","S011","Photograph",12,3190,"Green",1280,710,-49,63,80,12,71
"096_03.jpg","S011","AI-Generated",13,841,"Red",1280,710,-81,64,65,13,-15
"032_03.jpg","S011","Photograph",14,2209,"Green",1280,710,46,47,96,14,44
"102_03.jpg","S011","Photograph",15,1839,"Green",1280,710,17,22,22,15,31
"097_03.jpg","S011","AI-Generated",16,3192,"Red",1280,710,15,26,45,16,-71
"042_03.jpg","S011","AI-Generated",17,2411,"Red",1280,710,-49,62,89,17,22
"009_03.jpg","S011","AI-Generated",18,2652,"Red",1280,710,36,76,91,18,-89
"070_03.jpg","S011","Photograph",19,1824,"Green",1280,710,-97,-14,31,19,-47
"021_03.jpg","S011","Photograph",20,2256,"Green",1280,710,-98,-62,80,20,25
"041_03.jpg","S011","AI-Generated",21,899,"Red",1280,710,63,47,23,21,50
"100_03.jpg","S011","Photograph",22,1301,"Green",1280,710,12,53,41,22,-30
"143_03.jpg","S011","AI-Generated",23,3549,"Red",1280,710,-36,46,51,23,35
"101_03.jpg","S011","Photograph",24,2425,"Green",1280,710,-73,55,46,24,-77
"013_03.jpg","S011","AI-Generated",25,753,"Red",1280,710,-24,23,-30,25,31
"136_03.jpg","S011","Photograph",26,2393,"Green",1280,710,-59,-9,-31,26,53
"068_03.jpg","S011","Photograph",27,3142,"Green",1280,710,-68,-44,-36,27,-81
"027_03.jpg","S011","Photograph",28,3583,"Green",1280,710,70,48,91,28,24
"087_03.jpg","S011","AI-Generated",29,1085,"Red",1280,710,25,30,-11,29,-32
"120_03.jpg","S011","AI-Generated",30,2028,"Red",1280,710,28,17,13,30,-28
"125_03.jpg","S011","Photograph",31,1350,"Green",1280,710,-97,-67,-81,31,-56
"124_03.jpg","S011","AI-Generated",32,3722,"Red",1280,710,98,96,79,32,48
"172_03.jpg","S011","Photograph",33,3550,"Green",1280,710,-98,-9,25,33,-12
"108_03.jpg","S011","AI-Generated",34,2521,"Red",1280,710,14,95,97,34,66
"033_03.jpg","S011","Photograph",35,3733,"Green",1280,710,7,31,32,35,9
"141_03.jpg","S011","Photograph",36,3616,"Green",1280,710,-89,-23,26,36,-22
"009_03.jpg","S006","Photograph",1,2537,"Red",1536,864,21,56,70,1,-76
"004_03.jpg","S006","AI-Generated",2,2175,"Green",1536,864,-60,-12,-65,2,72
"042_03.jpg","S006","Photograph",3,1626,"Red",1536,864,43,24,49,3,55
"124_03.jpg","S006","AI-Generated",4,2701,"Green",1536,864,22,53,72,4,-55
"125_03.jpg","S006","AI-Generated",5,3531,"Green",1536,864,-73,-56,-52,5,69
"102_03.jpg","S006","AI-Generated",6,2766,"Green",1536,864,-34,11,-17,6,65
"087_03.jpg","S006","AI-Generated",7,1002,"Green",1536,864,-18,50,-29,7,-45
"017_03.jpg","S006","AI-Generated",8,3447,"Green",1536,864,-50,-21,-29,8,76
"143_03.jpg","S006","Photograph",9,3530,"Red",1536,864,-59,-57,-33,9,67
"120_03.jpg","S006","Photograph",10,1520,"Red",1536,864,-10,-28,-26,10,-20
"172_03.jpg","S006","Photograph",11,2315,"Red",1536,864,-71,-39,50,11,72
"025_03.jpg","S006","AI-Generated",12,1581,"Green",1536,864,23,55,27,12,70
"083_03.jpg","S006","AI-Generated",13,1981,"Green",1536,864,-9,36,11,13,-72
"041_03.jpg","S006","AI-Generated",14,2103,"Green",1536,864,25,20,74,14,-63
"141_03.jpg","S006","AI-Generated",15,1448,"Green",1536,864,27,26,80,15,73
"112_03.jpg","S006","Photograph",16,1830,"Red",1536,864,7,48,46,16,55
"013_03.jpg","S006","AI-Generated",17,2868,"Green",1536,864,-41,-34,-16,17,-61
"121_03.jpg","S006","Photograph",18,2555,"Red",1536,864,-25,12,-23,18,-61
"005_03.jpg","S006","AI-Generated",19,887,"Green",1536,864,-59,-57,5,19,58
"108_03.jpg","S006","Photograph",20,1863,"Red",1536,864,68,61,18,20,-69
"030_03.jpg","S006","AI-Generated",21,3504,"Green",1536,864,49,48,-15,21,73
"032_03.jpg","S006","AI-Generated",22,1700,"Green",1536,864,-44,-16,-8,22,47
"097_03.jpg","S006","AI-Generated",23,3341,"Green",1536,864,-16,11,18,23,26
"033_03.jpg","S006","Photograph",24,2309,"Red",1536,864,64,59,54,24,63
"101_03.jpg","S006","Photograph",25,3478,"Red",1536,864,-14,-22,34,25,62
"027_03.jpg","S006","Photograph",26,1238,"Red",1536,864,12,55,22,26,-49
"021_03.jpg","S006","Photograph",27,2863,"Red",1536,864,-65,-29,56,27,61
"096_03.jpg","S006","Photograph",28,2301,"Red",1536,864,42,15,15,28,82
"070_03.jpg","S006","Photograph",29,1714,"Red",1536,864,-45,-28,-20,29,66
"020_03.jpg","S006","AI-Generated",30,1303,"Green",1536,864,-37,23,-38,30,69
"100_03.jpg","S006","AI-Generated",31,2369,"Green",1536,864,-62,20,34,31,-61
"104_03.jpg","S006","Photograph",32,1153,"Red",1536,864,13,-41,30,32,66
"136_03.jpg","S006","Photograph",33,3186,"Red",1536,864,-34,42,27,33,53
"010_03.jpg","S006","Photograph",34,1161,"Red",1536,864,-21,-31,-32,34,46
"068_03.jpg","S006","AI-Generated",35,1301,"Green",1536,864,-62,-82,-26,35,53
"038_03.jpg","S006","Photograph",36,1651,"Red",1536,864,-64,13,12,36,-18
"172_03.jpg","S286","Photograph",1,2637,"Red",1470,920,-64,-39,-60,1,31
"030_03.jpg","S286","Photograph",2,3322,"Red",1470,920,45,43,50,2,-46
"121_03.jpg","S286","Photograph",3,1505,"Red",1470,920,-35,-53,38,3,36
"120_03.jpg","S286","Photograph",4,1189,"Red",1470,920,-55,-58,44,4,-57
"020_03.jpg","S286","Photograph",5,1033,"Red",1470,920,3,-3,55,5,-50
"102_03.jpg","S286","AI-Generated",6,2042,"Blue",1470,920,-51,-57,31,6,38
"041_03.jpg","S286","Photograph",7,2377,"Red",1470,920,22,17,86,7,57
"070_03.jpg","S286","Photograph",8,1639,"Red",1470,920,-100,-100,100,8,-75
"005_03.jpg","S286","Photograph",9,1598,"Red",1470,920,-100,-69,-86,9,-48
"025_03.jpg","S286","AI-Generated",10,1566,"Blue",1470,920,69,63,52,10,17
"141_03.jpg","S286","AI-Generated",11,2277,"Blue",1470,920,-3,-2,-39,11,67
"096_03.jpg","S286","AI-Generated",12,902,"Blue",1470,920,-4,-5,-7,12,-52
"083_03.jpg","S286","Photograph",13,3216,"Red",1470,920,-15,-4,4,13,38
"108_03.jpg","S286","Photograph",14,2505,"Red",1470,920,29,33,15,14,-64
"027_03.jpg","S286","AI-Generated",15,3293,"Blue",1470,920,15,14,12,15,16
"100_03.jpg","S286","AI-Generated",16,3598,"Blue",1470,920,27,27,77,16,-35
"112_03.jpg","S286","AI-Generated",17,2577,"Blue",1470,920,29,23,28,17,39
"033_03.jpg","S286","Photograph",18,2848,"Red",1470,920,-14,-9,-2,18,-14
"010_03.jpg","S286","AI-Generated",19,2930,"Blue",1470,920,-9,0,1,19,-36
"124_03.jpg","S286","AI-Generated",20,2867,"Blue",1470,920,52,49,58,20,15
"032_03.jpg","S286","Photograph",21,1141,"Red",1470,920,-2,4,37,21,-21
"042_03.jpg","S286","Photograph",22,2326,"Red",1470,920,15,16,19,22,20
"101_03.jpg","S286","AI-Generated",23,1204,"Blue",1470,920,-3,-7,50,23,-50
"009_03.jpg","S286","AI-Generated",24,2689,"Blue",1470,920,63,49,94,24,57
"038_03.jpg","S286","Photograph",25,3710,"Red",1470,920,-71,-43,-46,25,-27
"013_03.jpg","S286","AI-Generated",26,1101,"Blue",1470,920,-70,-71,-67,26,-22
"017_03.jpg","S286","Photograph",27,2076,"Red",1470,920,0,-2,100,27,-10
"097_03.jpg","S286","AI-Generated",28,3581,"Blue",1470,920,-5,-8,-23,28,-50
"136_03.jpg","S286","AI-Generated",29,1550,"Blue",1470,920,-7,-14,-2,29,26
"143_03.jpg","S286","Photograph",30,948,"Red",1470,920,-51,-35,-66,30,-27
"068_03.jpg","S286","AI-Generated",31,2673,"Blue",1470,920,-9,-8,-20,31,-16
"021_03.jpg","S286","Photograph",32,2346,"Red",1470,920,-39,-49,4,32,-17
"125_03.jpg","S286","AI-Generated",33,1478,"Blue",1470,920,-28,-14,-13,33,-30
"104_03.jpg","S286","Photograph",34,1888,"Red",1470,920,5,6,-2,34,-28
"087_03.jpg","S286","AI-Generated",35,3007,"Blue",1470,920,2,-5,-23,35,-37
"004_03.jpg","S286","AI-Generated",36,3006,"Blue",1470,920,-12,-4,-7,36,25
"101_03.jpg","S180","Photograph",1,2471,"Blue",1920,1080,0,0,0,1,2
"025_03.jpg","S180","Photograph",2,1843,"Blue",1920,1080,0,9,-8,2,0
"100_03.jpg","S180","AI-Generated",3,3550,"Green",1920,1080,-1,0,9,3,-91
"070_03.jpg","S180","AI-Generated",4,3543,"Green",1920,1080,-10,-8,3,4,-54
"108_03.jpg","S180","Photograph",5,1173,"Blue",1920,1080,18,21,60,5,-52
"104_03.jpg","S180","AI-Generated",6,3614,"Green",1920,1080,-11,0,-10,6,-52
"124_03.jpg","S180","Photograph",7,3297,"Blue",1920,1080,51,39,59,7,27
"004_03.jpg","S180","Photograph",8,1105,"Blue",1920,1080,-7,0,0,8,0
"112_03.jpg","S180","Photograph",9,1207,"Blue",1920,1080,22,10,9,9,-20
"102_03.jpg","S180","AI-Generated",10,1610,"Green",1920,1080,-15,-8,0,10,22
"021_03.jpg","S180","Photograph",11,3738,"Blue",1920,1080,-9,0,0,11,45
"172_03.jpg","S180","Photograph",12,1377,"Blue",1920,1080,-34,-10,-36,12,-32
"033_03.jpg","S180","AI-Generated",13,3050,"Green",1920,1080,85,43,63,13,-69
"121_03.jpg","S180","AI-Generated",14,2517,"Green",1920,1080,7,-8,-62,14,-91
"027_03.jpg","S180","AI-Generated",15,1154,"Green",1920,1080,15,0,-26,15,12
"087_03.jpg","S180","Photograph",16,3716,"Blue",1920,1080,45,49,82,16,-37
"041_03.jpg","S180","Photograph",17,2899,"Blue",1920,1080,-10,0,-13,17,12
"143_03.jpg","S180","Photograph",18,1527,"Blue",1920,1080,-15,0,-22,18,-12
"010_03.jpg","S180","AI-Generated",19,2474,"Green",1920,1080,15,0,0,19,0
"020_03.jpg","S180","Photograph",20,2357,"Blue",1920,1080,9,0,-13,20,44
"017_03.jpg","S180","AI-Generated",21,2194,"Green",1920,1080,-25,0,6,21,0
"120_03.jpg","S180","Photograph",22,3561,"Blue",1920,1080,7,0,-46,22,5
"097_03.jpg","S180","Photograph",23,2509,"Blue",1920,1080,-12,0,-18,23,8
"096_03.jpg","S180","AI-Generated",24,3066,"Green",1920,1080,-16,0,-22,24,-61
"013_03.jpg","S180","Photograph",25,3099,"Blue",1920,1080,-15,0,-31,25,9
"009_03.jpg","S180","AI-Generated",26,2863,"Green",1920,1080,12,0,-58,26,9
"136_03.jpg","S180","Photograph",27,2753,"Blue",1920,1080,7,-9,-23,27,8
"141_03.jpg","S180","AI-Generated",28,1725,"Green",1920,1080,0,3,0,28,-10
"042_03.jpg","S180","AI-Generated",29,2166,"Green",1920,1080,-8,3,-16,29,-31
"030_03.jpg","S180","AI-Generated",30,1557,"Green",1920,1080,3,0,-46,30,12
"005_03.jpg","S180","AI-Generated",31,2247,"Green",1920,1080,-68,-8,-93,31,-64
"125_03.jpg","S180","AI-Generated",32,1351,"Green",1920,1080,-15,-24,-40,32,-15
"032_03.jpg","S180","AI-Generated",33,2764,"Green",1920,1080,9,0,-26,33,-12
"083_03.jpg","S180","Photograph",34,2098,"Blue",1920,1080,6,-9,-37,34,10
"038_03.jpg","S180","Photograph",35,3129,"Blue",1920,1080,-76,0,-21,35,-15
"068_03.jpg","S180","AI-Generated",36,2313,"Green",1920,1080,5,0,54,36,7
"025_03.jpg","S254","AI-Generated",1,2824,"Red",1710,1069,-40,41,-28,1,-100
"096_03.jpg","S254","Photograph",2,3522,"Blue",1710,1069,-45,-18,-14,2,30
"030_03.jpg","S254","AI-Generated",3,1751,"Red",1710,1069,34,39,-60,3,-100
"004_03.jpg","S254","AI-Generated",4,2831,"Red",1710,1069,17,16,-67,4,44
"125_03.jpg","S254","Photograph",5,2328,"Blue",1710,1069,-42,-45,10,5,-75
"027_03.jpg","S254","Photograph",6,2465,"Blue",1710,1069,19,62,42,6,-82
"005_03.jpg","S254","Photograph",7,2135,"Blue",1710,1069,-19,-17,-19,7,87
"087_03.jpg","S254","Photograph",8,1697,"Blue",1710,1069,-15,31,19,8,66
"124_03.jpg","S254","AI-Generated",9,979,"Red",1710,1069,73,78,81,9,-100
